Date,Country,Confirmed
11 April 2020,Kenya,191
15 April 2020,Kenya,225
19 April 2020,Kenya,270
23 April 2020,Kenya,320
27 April 2020,Kenya,363
30 April 2020,Kenya,396
01 May 2020,Kenya,411
02 May 2020,Kenya,435
03 May 2020,Kenya,465
04 May 2020,Kenya,490
05 May 2020,Kenya,535
06 May 2020,Kenya,582
07 May 2020,Kenya,607
08 May 2020,Kenya,621
09 May 2020,Kenya,649
10 May 2020,Kenya,672
11 May 2020,Kenya,700
12 May 2020,Kenya,715
13 May 2020,Kenya,737
14 May 2020,Kenya,758
15 May 2020,Kenya,781
16 May 2020,Kenya,830
17 May 2020,Kenya,887
18 May 2020,Kenya,912
19 May 2020,Kenya,963
20 May 2020,Kenya,1029
21 May 2020,Kenya,1109
22 May 2020,Kenya,1161
23 May 2020,Kenya,1192
24 May 2020,Kenya,1214
25 May 2020,Kenya,1286
26 May 2020,Kenya,1348
20 February 2020,"Korea, South",104
24 February 2020,"Korea, South",833
25 February 2020,"Korea, South",977
29 February 2020,"Korea, South",3150
01 March 2020,"Korea, South",3736
04 March 2020,"Korea, South",5621
08 March 2020,"Korea, South",7314
14 March 2020,"Korea, South",8086
20 March 2020,"Korea, South",8652
24 March 2020,"Korea, South",9037
28 March 2020,"Korea, South",9478
31 March 2020,"Korea, South",9786
01 April 2020,"Korea, South",9887
04 April 2020,"Korea, South",10156
06 April 2020,"Korea, South",10284
11 April 2020,"Korea, South",10480
15 April 2020,"Korea, South",10591
19 April 2020,"Korea, South",10661
23 April 2020,"Korea, South",10708
27 April 2020,"Korea, South",10752
30 April 2020,"Korea, South",10774
01 May 2020,"Korea, South",10780
02 May 2020,"Korea, South",10793
03 May 2020,"Korea, South",10801
04 May 2020,"Korea, South",10804
05 May 2020,"Korea, South",10806
06 May 2020,"Korea, South",10810
07 May 2020,"Korea, South",10822
08 May 2020,"Korea, South",10840
09 May 2020,"Korea, South",10874
10 May 2020,"Korea, South",10909
11 May 2020,"Korea, South",10936
12 May 2020,"Korea, South",10962
13 May 2020,"Korea, South",10991
14 May 2020,"Korea, South",11018
15 May 2020,"Korea, South",11037
16 May 2020,"Korea, South",11050
17 May 2020,"Korea, South",11065
18 May 2020,"Korea, South",11078
19 May 2020,"Korea, South",11110
20 May 2020,"Korea, South",11122
21 May 2020,"Korea, South",11142
22 May 2020,"Korea, South",11165
23 May 2020,"Korea, South",11190
24 May 2020,"Korea, South",11206
25 May 2020,"Korea, South",11225
26 May 2020,"Korea, South",11265
31 March 2020,Kosovo,112
01 April 2020,Kosovo,125
04 April 2020,Kosovo,135
06 April 2020,Kosovo,145
11 April 2020,Kosovo,283
15 April 2020,Kosovo,387
19 April 2020,Kosovo,561
23 April 2020,Kosovo,669
27 April 2020,Kosovo,780
30 April 2020,Kosovo,806
01 May 2020,Kosovo,806
02 May 2020,Kosovo,823
03 May 2020,Kosovo,851
04 May 2020,Kosovo,855
05 May 2020,Kosovo,856
06 May 2020,Kosovo,856
07 May 2020,Kosovo,861
08 May 2020,Kosovo,861
09 May 2020,Kosovo,862
10 May 2020,Kosovo,870
11 May 2020,Kosovo,884
12 May 2020,Kosovo,919
13 May 2020,Kosovo,919
14 May 2020,Kosovo,944
15 May 2020,Kosovo,944
16 May 2020,Kosovo,944
17 May 2020,Kosovo,955
18 May 2020,Kosovo,955
19 May 2020,Kosovo,989
20 May 2020,Kosovo,989
21 May 2020,Kosovo,1003
22 May 2020,Kosovo,1004
23 May 2020,Kosovo,1025
24 May 2020,Kosovo,1032
25 May 2020,Kosovo,1038
26 May 2020,Kosovo,1038
14 March 2020,Kuwait,104
20 March 2020,Kuwait,159
24 March 2020,Kuwait,191
28 March 2020,Kuwait,235
31 March 2020,Kuwait,289
01 April 2020,Kuwait,317
04 April 2020,Kuwait,479
06 April 2020,Kuwait,665
11 April 2020,Kuwait,1154
15 April 2020,Kuwait,1405
19 April 2020,Kuwait,1915
23 April 2020,Kuwait,2399
27 April 2020,Kuwait,3288
30 April 2020,Kuwait,4024
01 May 2020,Kuwait,4377
02 May 2020,Kuwait,4619
03 May 2020,Kuwait,4983
04 May 2020,Kuwait,5278
05 May 2020,Kuwait,5804
06 May 2020,Kuwait,6289
07 May 2020,Kuwait,6567
08 May 2020,Kuwait,7208
09 May 2020,Kuwait,7623
10 May 2020,Kuwait,8688
11 May 2020,Kuwait,9286
12 May 2020,Kuwait,10277
13 May 2020,Kuwait,11028
14 May 2020,Kuwait,11975
15 May 2020,Kuwait,12860
16 May 2020,Kuwait,13802
17 May 2020,Kuwait,14850
18 May 2020,Kuwait,15691
19 May 2020,Kuwait,16764
20 May 2020,Kuwait,17568
21 May 2020,Kuwait,18609
22 May 2020,Kuwait,19564
23 May 2020,Kuwait,20464
24 May 2020,Kuwait,21302
25 May 2020,Kuwait,21967
26 May 2020,Kuwait,22575
31 March 2020,Kyrgyzstan,107
01 April 2020,Kyrgyzstan,111
04 April 2020,Kyrgyzstan,144
06 April 2020,Kyrgyzstan,216
11 April 2020,Kyrgyzstan,339
15 April 2020,Kyrgyzstan,449
19 April 2020,Kyrgyzstan,554
23 April 2020,Kyrgyzstan,631
27 April 2020,Kyrgyzstan,695
30 April 2020,Kyrgyzstan,746
01 May 2020,Kyrgyzstan,756
02 May 2020,Kyrgyzstan,769
03 May 2020,Kyrgyzstan,795
04 May 2020,Kyrgyzstan,830
05 May 2020,Kyrgyzstan,843
06 May 2020,Kyrgyzstan,871
07 May 2020,Kyrgyzstan,895
08 May 2020,Kyrgyzstan,906
09 May 2020,Kyrgyzstan,931
10 May 2020,Kyrgyzstan,1002
11 May 2020,Kyrgyzstan,1016
12 May 2020,Kyrgyzstan,1037
13 May 2020,Kyrgyzstan,1044
14 May 2020,Kyrgyzstan,1082
15 May 2020,Kyrgyzstan,1111
16 May 2020,Kyrgyzstan,1117
17 May 2020,Kyrgyzstan,1138
18 May 2020,Kyrgyzstan,1216
19 May 2020,Kyrgyzstan,1243
20 May 2020,Kyrgyzstan,1270
21 May 2020,Kyrgyzstan,1313
22 May 2020,Kyrgyzstan,1350
23 May 2020,Kyrgyzstan,1365
24 May 2020,Kyrgyzstan,1403
25 May 2020,Kyrgyzstan,1433
26 May 2020,Kyrgyzstan,1468
20 March 2020,Latvia,111
24 March 2020,Latvia,197
28 March 2020,Latvia,305
31 March 2020,Latvia,398
01 April 2020,Latvia,446
04 April 2020,Latvia,509
06 April 2020,Latvia,542
11 April 2020,Latvia,630
15 April 2020,Latvia,666
19 April 2020,Latvia,727
23 April 2020,Latvia,778
27 April 2020,Latvia,818
30 April 2020,Latvia,858
01 May 2020,Latvia,870
02 May 2020,Latvia,871
03 May 2020,Latvia,879
04 May 2020,Latvia,896
05 May 2020,Latvia,896
06 May 2020,Latvia,900
07 May 2020,Latvia,909
08 May 2020,Latvia,928
09 May 2020,Latvia,930
10 May 2020,Latvia,939
11 May 2020,Latvia,946
12 May 2020,Latvia,950
13 May 2020,Latvia,951
14 May 2020,Latvia,962
15 May 2020,Latvia,970
16 May 2020,Latvia,997
17 May 2020,Latvia,1008
18 May 2020,Latvia,1009
19 May 2020,Latvia,1012
20 May 2020,Latvia,1016
21 May 2020,Latvia,1025
22 May 2020,Latvia,1030
23 May 2020,Latvia,1046
24 May 2020,Latvia,1047
25 May 2020,Latvia,1049
26 May 2020,Latvia,1053
20 March 2020,Lebanon,163
24 March 2020,Lebanon,318
28 March 2020,Lebanon,412
31 March 2020,Lebanon,470
01 April 2020,Lebanon,479
04 April 2020,Lebanon,520
06 April 2020,Lebanon,541
11 April 2020,Lebanon,619
15 April 2020,Lebanon,658
19 April 2020,Lebanon,673
23 April 2020,Lebanon,688
27 April 2020,Lebanon,710
30 April 2020,Lebanon,725
01 May 2020,Lebanon,729
02 May 2020,Lebanon,733
03 May 2020,Lebanon,737
04 May 2020,Lebanon,740
05 May 2020,Lebanon,741
06 May 2020,Lebanon,750
07 May 2020,Lebanon,784
08 May 2020,Lebanon,796
09 May 2020,Lebanon,809
10 May 2020,Lebanon,845
11 May 2020,Lebanon,859
12 May 2020,Lebanon,870
13 May 2020,Lebanon,878
14 May 2020,Lebanon,886
15 May 2020,Lebanon,891
16 May 2020,Lebanon,902
17 May 2020,Lebanon,911
18 May 2020,Lebanon,931
19 May 2020,Lebanon,954
20 May 2020,Lebanon,961
21 May 2020,Lebanon,1024
22 May 2020,Lebanon,1086
23 May 2020,Lebanon,1097
24 May 2020,Lebanon,1114
25 May 2020,Lebanon,1119
26 May 2020,Lebanon,1140
23 April 2020,Liberia,101
27 April 2020,Liberia,124
30 April 2020,Liberia,141
01 May 2020,Liberia,152
02 May 2020,Liberia,154
03 May 2020,Liberia,158
04 May 2020,Liberia,166
05 May 2020,Liberia,170
06 May 2020,Liberia,178
07 May 2020,Liberia,189
08 May 2020,Liberia,199
09 May 2020,Liberia,199
10 May 2020,Liberia,199
11 May 2020,Liberia,211
12 May 2020,Liberia,211
13 May 2020,Liberia,213
14 May 2020,Liberia,215
15 May 2020,Liberia,219
16 May 2020,Liberia,223
17 May 2020,Liberia,226
18 May 2020,Liberia,229
19 May 2020,Liberia,233
20 May 2020,Liberia,238
21 May 2020,Liberia,240
22 May 2020,Liberia,249
23 May 2020,Liberia,255
24 May 2020,Liberia,265
25 May 2020,Liberia,265
26 May 2020,Liberia,266
24 March 2020,Lithuania,209
28 March 2020,Lithuania,394
31 March 2020,Lithuania,537
01 April 2020,Lithuania,581
04 April 2020,Lithuania,771
06 April 2020,Lithuania,843
11 April 2020,Lithuania,1026
15 April 2020,Lithuania,1091
19 April 2020,Lithuania,1298
23 April 2020,Lithuania,1398
27 April 2020,Lithuania,1449
30 April 2020,Lithuania,1385
01 May 2020,Lithuania,1399
02 May 2020,Lithuania,1406
03 May 2020,Lithuania,1410
04 May 2020,Lithuania,1419
05 May 2020,Lithuania,1423
06 May 2020,Lithuania,1428
07 May 2020,Lithuania,1433
08 May 2020,Lithuania,1436
09 May 2020,Lithuania,1444
10 May 2020,Lithuania,1479
11 May 2020,Lithuania,1485
12 May 2020,Lithuania,1491
13 May 2020,Lithuania,1505
14 May 2020,Lithuania,1511
15 May 2020,Lithuania,1523
16 May 2020,Lithuania,1534
17 May 2020,Lithuania,1541
18 May 2020,Lithuania,1547
19 May 2020,Lithuania,1562
20 May 2020,Lithuania,1577
21 May 2020,Lithuania,1593
22 May 2020,Lithuania,1604
23 May 2020,Lithuania,1616
24 May 2020,Lithuania,1623
25 May 2020,Lithuania,1635
26 May 2020,Lithuania,1639
20 March 2020,Luxembourg,484
24 March 2020,Luxembourg,1099
28 March 2020,Luxembourg,1831
31 March 2020,Luxembourg,2178
01 April 2020,Luxembourg,2319
04 April 2020,Luxembourg,2729
06 April 2020,Luxembourg,2843
11 April 2020,Luxembourg,3270
15 April 2020,Luxembourg,3373
19 April 2020,Luxembourg,3550
23 April 2020,Luxembourg,3665
27 April 2020,Luxembourg,3729
30 April 2020,Luxembourg,3784
01 May 2020,Luxembourg,3802
02 May 2020,Luxembourg,3812
03 May 2020,Luxembourg,3824
04 May 2020,Luxembourg,3828
05 May 2020,Luxembourg,3840
06 May 2020,Luxembourg,3851
07 May 2020,Luxembourg,3859
08 May 2020,Luxembourg,3871
09 May 2020,Luxembourg,3877
10 May 2020,Luxembourg,3886
11 May 2020,Luxembourg,3888
12 May 2020,Luxembourg,3894
13 May 2020,Luxembourg,3904
14 May 2020,Luxembourg,3915
15 May 2020,Luxembourg,3923
16 May 2020,Luxembourg,3930
17 May 2020,Luxembourg,3945
18 May 2020,Luxembourg,3947
19 May 2020,Luxembourg,3958
20 May 2020,Luxembourg,3971
21 May 2020,Luxembourg,3980
22 May 2020,Luxembourg,3981
23 May 2020,Luxembourg,3990
24 May 2020,Luxembourg,3992
25 May 2020,Luxembourg,3993
26 May 2020,Luxembourg,3995
11 April 2020,Madagascar,102
15 April 2020,Madagascar,110
19 April 2020,Madagascar,121
23 April 2020,Madagascar,121
27 April 2020,Madagascar,128
30 April 2020,Madagascar,128
01 May 2020,Madagascar,132
02 May 2020,Madagascar,135
03 May 2020,Madagascar,149
04 May 2020,Madagascar,149
05 May 2020,Madagascar,151
06 May 2020,Madagascar,158
07 May 2020,Madagascar,193
08 May 2020,Madagascar,193
09 May 2020,Madagascar,193
10 May 2020,Madagascar,193
11 May 2020,Madagascar,186
12 May 2020,Madagascar,186
13 May 2020,Madagascar,212
14 May 2020,Madagascar,230
15 May 2020,Madagascar,238
16 May 2020,Madagascar,283
17 May 2020,Madagascar,304
18 May 2020,Madagascar,322
19 May 2020,Madagascar,326
20 May 2020,Madagascar,371
21 May 2020,Madagascar,405
22 May 2020,Madagascar,448
23 May 2020,Madagascar,488
24 May 2020,Madagascar,527
25 May 2020,Madagascar,542
26 May 2020,Madagascar,586
25 May 2020,Malawi,101
26 May 2020,Malawi,101
14 March 2020,Malaysia,238
20 March 2020,Malaysia,1030
24 March 2020,Malaysia,1624
28 March 2020,Malaysia,2320
31 March 2020,Malaysia,2766
01 April 2020,Malaysia,2908
04 April 2020,Malaysia,3483
06 April 2020,Malaysia,3793
11 April 2020,Malaysia,4530
15 April 2020,Malaysia,5072
19 April 2020,Malaysia,5389
23 April 2020,Malaysia,5603
27 April 2020,Malaysia,5820
30 April 2020,Malaysia,6002
01 May 2020,Malaysia,6071
02 May 2020,Malaysia,6176
03 May 2020,Malaysia,6298
04 May 2020,Malaysia,6353
05 May 2020,Malaysia,6383
06 May 2020,Malaysia,6428
07 May 2020,Malaysia,6467
08 May 2020,Malaysia,6535
09 May 2020,Malaysia,6589
10 May 2020,Malaysia,6656
11 May 2020,Malaysia,6726
12 May 2020,Malaysia,6742
13 May 2020,Malaysia,6779
14 May 2020,Malaysia,6819
15 May 2020,Malaysia,6855
16 May 2020,Malaysia,6872
17 May 2020,Malaysia,6894
18 May 2020,Malaysia,6941
19 May 2020,Malaysia,6978
20 May 2020,Malaysia,7009
21 May 2020,Malaysia,7059
22 May 2020,Malaysia,7137
23 May 2020,Malaysia,7185
24 May 2020,Malaysia,7245
25 May 2020,Malaysia,7417
26 May 2020,Malaysia,7604
23 April 2020,Maldives,108
27 April 2020,Maldives,226
30 April 2020,Maldives,468
01 May 2020,Maldives,491
02 May 2020,Maldives,519
03 May 2020,Maldives,527
04 May 2020,Maldives,541
05 May 2020,Maldives,573
06 May 2020,Maldives,617
07 May 2020,Maldives,648
08 May 2020,Maldives,744
09 May 2020,Maldives,790
10 May 2020,Maldives,835
11 May 2020,Maldives,897
12 May 2020,Maldives,904
13 May 2020,Maldives,955
14 May 2020,Maldives,982
15 May 2020,Maldives,1031
16 May 2020,Maldives,1078
17 May 2020,Maldives,1094
18 May 2020,Maldives,1106
19 May 2020,Maldives,1143
20 May 2020,Maldives,1186
21 May 2020,Maldives,1216
22 May 2020,Maldives,1274
23 May 2020,Maldives,1313
24 May 2020,Maldives,1371
25 May 2020,Maldives,1395
26 May 2020,Maldives,1438
15 April 2020,Mali,148
19 April 2020,Mali,224
23 April 2020,Mali,309
27 April 2020,Mali,408
30 April 2020,Mali,490
01 May 2020,Mali,508
02 May 2020,Mali,544
03 May 2020,Mali,563
04 May 2020,Mali,580
05 May 2020,Mali,612
06 May 2020,Mali,631
07 May 2020,Mali,650
08 May 2020,Mali,668
09 May 2020,Mali,692
10 May 2020,Mali,704
11 May 2020,Mali,712
12 May 2020,Mali,730
13 May 2020,Mali,758
14 May 2020,Mali,779
15 May 2020,Mali,806
16 May 2020,Mali,835
17 May 2020,Mali,860
18 May 2020,Mali,874
19 May 2020,Mali,901
20 May 2020,Mali,931
21 May 2020,Mali,947
22 May 2020,Mali,969
23 May 2020,Mali,1015
24 May 2020,Mali,1030
25 May 2020,Mali,1059
26 May 2020,Mali,1077
24 March 2020,Malta,110
28 March 2020,Malta,149
31 March 2020,Malta,169
01 April 2020,Malta,188
04 April 2020,Malta,213
06 April 2020,Malta,241
11 April 2020,Malta,370
15 April 2020,Malta,399
19 April 2020,Malta,427
23 April 2020,Malta,445
27 April 2020,Malta,450
30 April 2020,Malta,465
01 May 2020,Malta,467
02 May 2020,Malta,468
03 May 2020,Malta,477
04 May 2020,Malta,480
05 May 2020,Malta,482
06 May 2020,Malta,484
07 May 2020,Malta,486
08 May 2020,Malta,489
09 May 2020,Malta,490
10 May 2020,Malta,496
11 May 2020,Malta,503
12 May 2020,Malta,506
13 May 2020,Malta,508
14 May 2020,Malta,522
15 May 2020,Malta,532
16 May 2020,Malta,546
17 May 2020,Malta,553
18 May 2020,Malta,558
19 May 2020,Malta,569
20 May 2020,Malta,584
21 May 2020,Malta,599
22 May 2020,Malta,600
23 May 2020,Malta,609
24 May 2020,Malta,610
25 May 2020,Malta,611
26 May 2020,Malta,611
19 May 2020,Mauritania,131
20 May 2020,Mauritania,141
21 May 2020,Mauritania,173
22 May 2020,Mauritania,200
23 May 2020,Mauritania,227
24 May 2020,Mauritania,237
25 May 2020,Mauritania,262
26 May 2020,Mauritania,268
28 March 2020,Mauritius,102
31 March 2020,Mauritius,143
01 April 2020,Mauritius,161
04 April 2020,Mauritius,196
06 April 2020,Mauritius,244
11 April 2020,Mauritius,319
15 April 2020,Mauritius,324
19 April 2020,Mauritius,328
23 April 2020,Mauritius,331
27 April 2020,Mauritius,334
30 April 2020,Mauritius,332
01 May 2020,Mauritius,332
02 May 2020,Mauritius,332
03 May 2020,Mauritius,332
04 May 2020,Mauritius,332
05 May 2020,Mauritius,332
06 May 2020,Mauritius,332
07 May 2020,Mauritius,332
08 May 2020,Mauritius,332
09 May 2020,Mauritius,332
10 May 2020,Mauritius,332
11 May 2020,Mauritius,332
12 May 2020,Mauritius,332
13 May 2020,Mauritius,332
14 May 2020,Mauritius,332
15 May 2020,Mauritius,332
16 May 2020,Mauritius,332
17 May 2020,Mauritius,332
18 May 2020,Mauritius,332
19 May 2020,Mauritius,332
20 May 2020,Mauritius,332
21 May 2020,Mauritius,332
22 May 2020,Mauritius,332
23 May 2020,Mauritius,332
24 May 2020,Mauritius,334
25 May 2020,Mauritius,334
26 May 2020,Mauritius,334
20 March 2020,Mexico,203
24 March 2020,Mexico,405
28 March 2020,Mexico,848
31 March 2020,Mexico,1215
01 April 2020,Mexico,1378
04 April 2020,Mexico,1890
06 April 2020,Mexico,2439
11 April 2020,Mexico,4219
15 April 2020,Mexico,5847
19 April 2020,Mexico,8261
23 April 2020,Mexico,11633
27 April 2020,Mexico,15529
30 April 2020,Mexico,19224
01 May 2020,Mexico,20739
02 May 2020,Mexico,22088
03 May 2020,Mexico,23471
04 May 2020,Mexico,24905
05 May 2020,Mexico,26025
06 May 2020,Mexico,27634
07 May 2020,Mexico,29616
08 May 2020,Mexico,31522
09 May 2020,Mexico,33460
10 May 2020,Mexico,35022
11 May 2020,Mexico,36327
12 May 2020,Mexico,38324
13 May 2020,Mexico,40186
14 May 2020,Mexico,42595
15 May 2020,Mexico,45032
16 May 2020,Mexico,47144
17 May 2020,Mexico,49219
18 May 2020,Mexico,51633
19 May 2020,Mexico,54346
20 May 2020,Mexico,56594
21 May 2020,Mexico,59567
22 May 2020,Mexico,62527
23 May 2020,Mexico,65856
24 May 2020,Mexico,68620
25 May 2020,Mexico,71105
26 May 2020,Mexico,74560
24 March 2020,Moldova,125
28 March 2020,Moldova,231
31 March 2020,Moldova,353
01 April 2020,Moldova,423
04 April 2020,Moldova,752
06 April 2020,Moldova,965
11 April 2020,Moldova,1560
15 April 2020,Moldova,2049
19 April 2020,Moldova,2472
23 April 2020,Moldova,2926
27 April 2020,Moldova,3481
30 April 2020,Moldova,3897
01 May 2020,Moldova,3980
02 May 2020,Moldova,4052
03 May 2020,Moldova,4121
04 May 2020,Moldova,4248
05 May 2020,Moldova,4363
06 May 2020,Moldova,4476
07 May 2020,Moldova,4605
08 May 2020,Moldova,4728
09 May 2020,Moldova,4867
10 May 2020,Moldova,4927
11 May 2020,Moldova,4995
12 May 2020,Moldova,5154
13 May 2020,Moldova,5406
14 May 2020,Moldova,5553
15 May 2020,Moldova,5745
16 May 2020,Moldova,5934
17 May 2020,Moldova,6060
18 May 2020,Moldova,6138
19 May 2020,Moldova,6340
20 May 2020,Moldova,6553
21 May 2020,Moldova,6704
22 May 2020,Moldova,6847
23 May 2020,Moldova,6994
24 May 2020,Moldova,7093
25 May 2020,Moldova,7147
26 May 2020,Moldova,7305
16 May 2020,Mongolia,135
17 May 2020,Mongolia,136
18 May 2020,Mongolia,140
19 May 2020,Mongolia,140
20 May 2020,Mongolia,140
21 May 2020,Mongolia,140
22 May 2020,Mongolia,141
23 May 2020,Mongolia,141
24 May 2020,Mongolia,141
25 May 2020,Mongolia,141
26 May 2020,Mongolia,141
31 March 2020,Montenegro,109
01 April 2020,Montenegro,123
04 April 2020,Montenegro,201
06 April 2020,Montenegro,233
11 April 2020,Montenegro,263
15 April 2020,Montenegro,288
19 April 2020,Montenegro,308
23 April 2020,Montenegro,316
27 April 2020,Montenegro,321
30 April 2020,Montenegro,322
01 May 2020,Montenegro,322
02 May 2020,Montenegro,322
03 May 2020,Montenegro,322
04 May 2020,Montenegro,323
05 May 2020,Montenegro,324
06 May 2020,Montenegro,324
07 May 2020,Montenegro,324
08 May 2020,Montenegro,324
09 May 2020,Montenegro,324
10 May 2020,Montenegro,324
11 May 2020,Montenegro,324
12 May 2020,Montenegro,324
13 May 2020,Montenegro,324
14 May 2020,Montenegro,324
15 May 2020,Montenegro,324
16 May 2020,Montenegro,324
17 May 2020,Montenegro,324
18 May 2020,Montenegro,324
19 May 2020,Montenegro,324
20 May 2020,Montenegro,324
21 May 2020,Montenegro,324
22 May 2020,Montenegro,324
23 May 2020,Montenegro,324
24 May 2020,Montenegro,324
25 May 2020,Montenegro,324
26 May 2020,Montenegro,324
24 March 2020,Morocco,170
28 March 2020,Morocco,402
31 March 2020,Morocco,617
01 April 2020,Morocco,654
04 April 2020,Morocco,919
06 April 2020,Morocco,1120
11 April 2020,Morocco,1545
15 April 2020,Morocco,2024
19 April 2020,Morocco,2855
23 April 2020,Morocco,3568
27 April 2020,Morocco,4120
30 April 2020,Morocco,4423
01 May 2020,Morocco,4569
02 May 2020,Morocco,4729
03 May 2020,Morocco,4903
04 May 2020,Morocco,5053
05 May 2020,Morocco,5219
06 May 2020,Morocco,5408
07 May 2020,Morocco,5548
08 May 2020,Morocco,5711
09 May 2020,Morocco,5910
10 May 2020,Morocco,6063
11 May 2020,Morocco,6281
12 May 2020,Morocco,6418
13 May 2020,Morocco,6512
14 May 2020,Morocco,6607
15 May 2020,Morocco,6652
16 May 2020,Morocco,6741
17 May 2020,Morocco,6870
18 May 2020,Morocco,6952
19 May 2020,Morocco,7023
20 May 2020,Morocco,7133
21 May 2020,Morocco,7211
22 May 2020,Morocco,7332
23 May 2020,Morocco,7406
24 May 2020,Morocco,7433
25 May 2020,Morocco,7532
26 May 2020,Morocco,7577
11 May 2020,Mozambique,103
12 May 2020,Mozambique,104
13 May 2020,Mozambique,104
14 May 2020,Mozambique,115
15 May 2020,Mozambique,119
16 May 2020,Mozambique,129
17 May 2020,Mozambique,137
18 May 2020,Mozambique,145
19 May 2020,Mozambique,146
20 May 2020,Mozambique,156
21 May 2020,Mozambique,162
22 May 2020,Mozambique,164
23 May 2020,Mozambique,168
24 May 2020,Mozambique,194
25 May 2020,Mozambique,209
26 May 2020,Mozambique,213
07 May 2020,Nepal,101
08 May 2020,Nepal,102
09 May 2020,Nepal,110
10 May 2020,Nepal,110
11 May 2020,Nepal,134
12 May 2020,Nepal,217
13 May 2020,Nepal,250
14 May 2020,Nepal,249
15 May 2020,Nepal,267
16 May 2020,Nepal,291
17 May 2020,Nepal,295
18 May 2020,Nepal,375
19 May 2020,Nepal,402
20 May 2020,Nepal,427
21 May 2020,Nepal,457
22 May 2020,Nepal,516
23 May 2020,Nepal,584
24 May 2020,Nepal,603
25 May 2020,Nepal,682
26 May 2020,Nepal,772
08 March 2020,Netherlands,265
14 March 2020,Netherlands,962
20 March 2020,Netherlands,3003
24 March 2020,Netherlands,5580
28 March 2020,Netherlands,9819
31 March 2020,Netherlands,12667
01 April 2020,Netherlands,13696
04 April 2020,Netherlands,16727
06 April 2020,Netherlands,18926
11 April 2020,Netherlands,24571
15 April 2020,Netherlands,28316
19 April 2020,Netherlands,32838
23 April 2020,Netherlands,35921
27 April 2020,Netherlands,38440
30 April 2020,Netherlands,39512
01 May 2020,Netherlands,39989
02 May 2020,Netherlands,40434
03 May 2020,Netherlands,40769
04 May 2020,Netherlands,40968
05 May 2020,Netherlands,41286
06 May 2020,Netherlands,41518
07 May 2020,Netherlands,41973
08 May 2020,Netherlands,42292
09 May 2020,Netherlands,42581
10 May 2020,Netherlands,42826
11 May 2020,Netherlands,42987
12 May 2020,Netherlands,43183
13 May 2020,Netherlands,43410
14 May 2020,Netherlands,43680
15 May 2020,Netherlands,43880
16 May 2020,Netherlands,44070
17 May 2020,Netherlands,44195
18 May 2020,Netherlands,44341
19 May 2020,Netherlands,44449
20 May 2020,Netherlands,44647
21 May 2020,Netherlands,44900
22 May 2020,Netherlands,45088
23 May 2020,Netherlands,45265
24 May 2020,Netherlands,45437
25 May 2020,Netherlands,45647
26 May 2020,Netherlands,45780
24 March 2020,New Zealand,155
28 March 2020,New Zealand,451
31 March 2020,New Zealand,647
01 April 2020,New Zealand,708
04 April 2020,New Zealand,950
06 April 2020,New Zealand,1106
11 April 2020,New Zealand,1312
15 April 2020,New Zealand,1386
19 April 2020,New Zealand,1431
23 April 2020,New Zealand,1456
27 April 2020,New Zealand,1472
30 April 2020,New Zealand,1479
01 May 2020,New Zealand,1485
02 May 2020,New Zealand,1487
03 May 2020,New Zealand,1487
04 May 2020,New Zealand,1486
05 May 2020,New Zealand,1488
06 May 2020,New Zealand,1489
07 May 2020,New Zealand,1490
08 May 2020,New Zealand,1492
09 May 2020,New Zealand,1494
10 May 2020,New Zealand,1497
11 May 2020,New Zealand,1497
12 May 2020,New Zealand,1497
13 May 2020,New Zealand,1497
14 May 2020,New Zealand,1498
15 May 2020,New Zealand,1498
16 May 2020,New Zealand,1499
17 May 2020,New Zealand,1499
18 May 2020,New Zealand,1499
19 May 2020,New Zealand,1503
20 May 2020,New Zealand,1503
21 May 2020,New Zealand,1504
22 May 2020,New Zealand,1504
23 May 2020,New Zealand,1504
24 May 2020,New Zealand,1504
25 May 2020,New Zealand,1504
26 May 2020,New Zealand,1504
19 May 2020,Nicaragua,254
20 May 2020,Nicaragua,254
21 May 2020,Nicaragua,279
22 May 2020,Nicaragua,279
23 May 2020,Nicaragua,279
24 May 2020,Nicaragua,279
25 May 2020,Nicaragua,279
26 May 2020,Nicaragua,759
04 April 2020,Niger,144
06 April 2020,Niger,253
11 April 2020,Niger,491
15 April 2020,Niger,584
19 April 2020,Niger,648
23 April 2020,Niger,671
27 April 2020,Niger,701
30 April 2020,Niger,719
01 May 2020,Niger,728
02 May 2020,Niger,736
03 May 2020,Niger,750
04 May 2020,Niger,755
05 May 2020,Niger,763
06 May 2020,Niger,770
07 May 2020,Niger,781
08 May 2020,Niger,795
09 May 2020,Niger,815
10 May 2020,Niger,821
11 May 2020,Niger,832
12 May 2020,Niger,854
13 May 2020,Niger,860
14 May 2020,Niger,876
15 May 2020,Niger,885
16 May 2020,Niger,889
17 May 2020,Niger,904
18 May 2020,Niger,909
19 May 2020,Niger,914
20 May 2020,Niger,920
21 May 2020,Niger,924
22 May 2020,Niger,937
23 May 2020,Niger,943
24 May 2020,Niger,945
25 May 2020,Niger,951
26 May 2020,Niger,952
31 March 2020,Nigeria,135
01 April 2020,Nigeria,174
04 April 2020,Nigeria,214
06 April 2020,Nigeria,238
11 April 2020,Nigeria,318
15 April 2020,Nigeria,407
19 April 2020,Nigeria,627
23 April 2020,Nigeria,981
27 April 2020,Nigeria,1337
